"","Name_submitted","Accepted_name","Family","Order","HybProp","Hyb_Ratio","perc_per","perc_wood","perc_ag","floral_symm","mating_system","repro_syndrome","pollination_syndrome","RedList","tavg","C_value","CV_C_value"
"511","Dactylorhiza","Dactylorhiza","Orchidaceae","Asparagales",14.76190476,1.476190476,"1","0",0,".","1","1","1",".",".","5.158","35.90782873"
"512","Dalea","Dalea","Fabaceae","Fabales",0,0,"0.891304348","0.304347826",0.096494845,".",".",".",".","1.833333333",".",".","."
"513","Dampiera","Dampiera","Goodeniaceae","Asterales",0,0,"1","0.25",0,".",".",".",".",".",".",".","."
"514","Danthonia","Danthonia","Poaceae","Poales",0.793650794,0.138888889,"1","0",0.074314214,".","1","0.5","0","2",".","2.95","."
"515","Daphne","Daphne","Thymelaeaceae","Malvales",1.169590643,0.105263158,"1","1",0.001324503,".","1","0.875","1",".","0.348","3.115","23.13995923"
"516","Darwinia","Darwinia","Myrtaceae","Myrtales",0,0,"1","1",0.003243243,".",".",".",".",".",".",".","."
"517","Dasypyrum","Dasypyrum","Poaceae","Poales",0,0,"0.5","0",0.074314214,".",".",".",".",".",".","7.012857143","21.92666174"
"518","Datura","Datura","Solanaceae","Solanales",0.432900433,0.045454545,"0.113636364","0",0.089837398,"0","1","1","1",".","0.155","2.121428571","9.051222069"
"519","Daucus","Daucus","Apiaceae","Apiales",0,0,"0.166666667","0",0.003968254,".","1","1","1",".","0.963","2.138666667","54.59494787"
"520","Daviesia","Daviesia","Fabaceae","Fabales",7.692307692,0.461538462,"1","1",0.096494845,".",".",".",".",".","0.88",".","."
"521","Delissea","Delissea","Campanulaceae","Asterales",0,0,"1","1",0,".",".",".",".",".",".",".","."
"522","Delphinium","Delphinium","Ranunculaceae","Ranunculales",0.910973085,0.314285714,"0.828571429","0",0,"1","1","0.5","1","4","0.74",".","."
"523","Dendranthema","Chrysanthemum","Asteraceae","Asterales",0,0,"1","0",0.00210989,".",".",".",".",".",".","7.89","."
"524","Dendrobium","Dendrobium","Orchidaceae","Asparagales",0,0,"1","0",0,".",".",".",".","3.166666667",".","1.58212766","56.38293945"
"525","Dendromecon","Dendromecon","Papaveraceae","Ranunculales",0,0,"1","1",0,".",".",".",".",".",".",".","."
"526","Derwentia","Veronica","Scrophulariaceae","Lamiales",0,0,"1","0.666666667",0.001764706,".",".",".",".",".",".",".","."
"527","Deschampsia","Deschampsia","Poaceae","Poales",0,0,"0.888888889","0",0.074314214,".","1","0.75","0","2","0.92","5.56625","22.60135038"
"528","Descurainia","Descurainia","Brassicaceae","Brassicales",0,0,"0","0",0.00485306,".","1","1","1",".",".","0.217142857","7.141517319"
"529","Desmanthus","Desmanthus","Fabaceae","Fabales",0,0,"1","0",0.096494845,".",".",".",".",".",".",".","."
"530","Desmazeria","Desmazeria","Poaceae","Poales",0,0,"0","0",0.074314214,".",".",".",".",".",".","3.2","."
"531","Desmodium","Desmodium","Fabaceae","Fabales",0.128205128,0.025,"1","0.0625",0.096494845,"1",".",".","1",".",".",".","."
"532","Deyeuxia","Calamagrostis","Poaceae","Poales",0,0,"0.95","0",0.074314214,".",".",".",".",".",".","7.375","6.282485876"
"533","Dianella","Dianella","Xanthorrhoeaceae","Asparagales",0,0,"1","0",0,".",".",".","1",".",".",".","."
"534","Dianthus","Dianthus","Caryophyllaceae","Caryophyllales",0.041109969,0.028571429,"0.931654676","0.042857143",0.001818182,"0","1","0.818181818","1",".","0.885","0.796","37.09329083"
"535","Dicentra","Dicentra","Papaveraceae","Ranunculales",0,0,"1","0",0,".",".",".",".",".",".",".","."
"536","Dichanthelium","Dichanthelium","Poaceae","Poales",0,0,"1","0",0.074314214,".",".",".",".",".",".",".","."
"537","Dichanthium","Dichanthium","Poaceae","Poales",0,0,"1","0",0.074314214,".",".",".","0",".",".",".","."
"538","Dichelachne","Dichelachne","Poaceae","Poales",0,0,"1","0",0.074314214,".",".",".",".",".",".","8.4125","3.646284098"
"539","Dichelostemma","Dichelostemma","Asparagaceae","Asparagales",20,0.4,"1","0",0,".",".",".",".",".",".","18.15","."
"540","Dichondra","Dichondra","Convolvulaceae","Solanales",0,0,"1","0",0.044375,".",".",".",".",".",".",".","."
"541","Diellia","Asplenium","Aspleniaceae","Monilophyta",6.666666667,0.166666667,"1","0",0,".",".",".",".",".",".",".","."
"542","Digitalis","Digitalis","Plantaginaceae","Lamiales",1.307189542,0.111111111,"0.714285714","0.055555556",0.005925926,".","1","0.875","1",".",".","1.1525","7.263842866"
"543","Digitaria","Digitaria","Poaceae","Poales",0.189393939,0.03030303,"0.227272727","0",0.074314214,"1","1","1","0",".",".","1.194","38.61527611"
"544","Dillwynia","Dillwynia","Fabaceae","Fabales",0,0,"1","1",0.096494845,".",".",".",".",".",".",".","."
"545","Diodia","Diodia","Rubiaceae","Gentianales",0,0,".","0",6e-04,".",".",".","1",".",".",".","."
"546","Dioscorea","Dioscorea","Dioscoreaceae","Dioscoreales",0,0,"1","0",0.009195402,"0.25","1","1","1","1.7",".","1.0425","112.7587784"
"547","Diospyros","Diospyros","Ebenaceae","Ericales",100,0.5,"1","1",0,"0",".",".","1","1.984848485",".","1.948","37.15902058"
"548","Dipcadi","Dipcadi","Asparagaceae","Asparagales",0,0,"1","0",0,"0",".",".",".","1",".","3.21","."
"549","Diphasiastrum","Lycopodium","Lycopodiaceae","Lycophyta",20,0.5,"1","0",0,".","1","0.5",".",".",".","2.827142857","14.59419401"
"550","Diphasium","Lycopodium","Lycopodiaceae","Lycophyta",16.66666667,0.25,"1","0",0,".",".",".",".",".",".",".","."
"551","Diplachne","Diplachne","Poaceae","Poales",0,0,"1","0",0.074314214,".",".",".",".",".",".",".","."
"552","Diplotaxis","Diplotaxis","Brassicaceae","Brassicales",0,0,"0.35978836","0",0.00485306,".","1","1","1","4",".","0.58","2.815505451"
"553","Dipodium","Dipodium","Orchidaceae","Asparagales",0,0,"1","0",0,".",".",".",".",".",".",".","."
"554","Dipsacus","Dipsacus","Caprifoliaceae","Dipsacales",1.169590643,0.105263158,"0","0",0,".","1","1","1","2",".","3.912","23.0581949"
"555","Discaria","Discaria","Rhamnaceae","Rosales",0,0,"1","1",0.004444444,".",".",".",".",".",".",".","."
"556","Disporum","Disporum","Colchicaceae","Liliales",0,0,"1","0",0,".",".",".",".",".",".","21.81","20.81442244"
"557","Dissocarpus","Dissocarpus","Amaranthaceae","Caryophyllales",0,0,"1","0.5",0.041463415,".",".",".","0",".",".",".","."
"558","Ditaxis","Ditaxis","Euphorbiaceae","Malpighiales",0,0,"0.6","0.2",0.01239531,".",".",".",".","4",".",".","."
"559","Dithyrea","Dithyrea","Brassicaceae","Brassicales",0,0,"0.5","0",0.00485306,".",".",".",".",".",".",".","."
"560","Dittrichia","Dittrichia","Asteraceae","Asterales",0,0,"0.5","0.25",0.00210989,".","1","1","1",".",".",".","."
"561","Diuris","Diuris","Orchidaceae","Asparagales",27.77777778,1.111111111,"1","0",0,".",".",".",".",".",".",".","."
"562","Dodecatheon","Primula","Primulaceae","Ericales",0,0,"1","0",0,".",".",".",".",".",".","2.79","."
"563","Dodonaea","Dodonaea","Sapindaceae","Sapindales",2.222222222,0.1,"1","1",0.001265823,"0",".",".","0",".",".","0.665","3.50877193"
"564","Doodia","Blechnum","Blechnaceae","Monilophyta",0,0,"1","0",0,".",".",".",".",".",".",".","."
"565","Doronicum","Doronicum","Asteraceae","Asterales",1.904761905,0.133333333,"1","0",0.00210989,".","1","0.5","1",".",".","3.84","."
"566","Dorycnium","Lotus","Fabaceae","Fabales",0,0,"1","0.5",0.096494845,".","1","1","1",".",".","1.075","5.919963749"
"567","Doryopteris","Hemionitis","Pteridaceae","Monilophyta",16.66666667,0.25,"1","0",0,".",".",".",".",".",".",".","."
"568","Downingia","Downingia","Campanulaceae","Asterales",0.653594771,0.055555556,"0","0",0,".",".",".",".",".",".",".","."
"569","Draba","Draba","Brassicaceae","Brassicales",0.058412698,0.036507937,"0.761279737","0",0.00485306,".","1","1","0.888888889","2.3",".","0.382","49.45892532"
"570","Dracocephalum","Dracocephalum","Lamiaceae","Lamiales",0,0,"0.428571429","0",0.004320557,".","1","0.5","1",".",".",".","."
"571","Dracunculus","Dracunculus","Araceae","Alismatales",0,0,"1","0",0.000248447,".",".",".",".",".",".","5.23","22.86540951"
"572","Drosera","Drosera","Droseraceae","Caryophyllales",1,0.12,"0.941176471","0",0,"0","1","0.5","0.944444444",".",".","0.665","37.86369417"
"573","Dryopteris","Dryopteris","Dryopteridaceae","Monilophyta",0.92506938,0.212765957,"1","0",0,".","0.818181818","0.545454545","0","2.75",".","11.88181818","48.79546911"
"574","Dubautia","Dubautia","Asteraceae","Asterales",11.9047619,1.19047619,"1","1",0.00210989,".",".",".",".","2.666666667",".",".","."
"575","Dudleya","Dudleya","Crassulaceae","Saxifragales",0,0,"1","0",0,".",".",".",".",".",".",".","."
"576","Dupontia","Dupontia","Poaceae","Poales",0,0,"1","0",0.074314214,".",".",".",".",".",".",".","."
"577","Dysphania","Dysphania","Amaranthaceae","Caryophyllales",0,0,"0.125","0",0.041463415,".","1","1","0.25",".",".","0.37","."
"578","Dyssodia","Dyssodia","Asteraceae","Asterales",0,0,"0.625","0",0.00210989,".",".",".",".",".",".",".","."
"579","Ebenus","Ebenus","Fabaceae","Fabales",0,0,"1","0.5",0.096494845,".",".",".",".",".",".",".","."
"580","Echinacea","Echinacea","Asteraceae","Asterales",0,0,"1","0",0.00210989,".",".",".",".",".","0.862",".","."
"581","Echinocereus","Echinocereus","Cactaceae","Caryophyllales",0,0,"1","0.5",0,".",".",".",".","3",".",".","."
"582","Echinochloa","Echinochloa","Poaceae","Poales",0,0,"0","0",0.074314214,"1","1","1","0.166666667",".",".","1.3825","5.70695618"
"583","Echinodorus","Echinodorus","Alismataceae","Alismatales",0,0,"0.666666667","0",0,".",".",".",".","2",".","13.305","9.775820389"
"584","Echinomastus","Sclerocactus","Cactaceae","Caryophyllales",0,0,"1","1",0,".",".",".",".",".",".",".","."
"585","Echinophora","Echinophora","Apiaceae","Apiales",0,0,"1","0",0.003968254,".",".",".",".",".",".",".","."
"586","Echinopogon","Echinopogon","Poaceae","Poales",0,0,"1","0",0.074314214,".",".",".",".",".",".","5.43","."
"587","Echinops","Echinops","Asteraceae","Asterales",1.904761905,0.133333333,"0.9","0",0.00210989,"0","1","1","1",".",".","3.561666667","23.50339108"
"588","Echinospartum","Echinospartum","Fabaceae","Fabales",0,0,"1","1",0.096494845,".",".",".",".",".",".",".","."
"589","Echium","Echium","Boraginaceae","Boraginales",0,0,"0.25862069","0.090909091",0.001824818,".","1","1","1","3.25","0.8805","0.466923077","10.89890946"
"590","Edraianthus","Edraianthus","Campanulaceae","Asterales",0,0,"1","0",0,".",".",".",".",".",".","1.6475","9.179928661"
"591","Ehrharta","Ehrharta","Poaceae","Poales",0,0,"0.833333333","0",0.074314214,".",".",".",".",".",".","1.418","21.59368583"
"592","Eichhornia","Pontederia","Pontederiaceae","Commelinales",0,0,"1","0",0.03030303,"0",".",".",".",".","0.59","1.27","0"
"593","Einadia","Einadia","Amaranthaceae","Caryophyllales",0,0,"1","0",0.041463415,".",".",".","0",".",".","1.01","."
"594","Elachanthus","Elachanthus","Asteraceae","Asterales",0,0,"0","0",0.00210989,".",".",".",".",".",".",".","."
"595","Elaeagnus","Elaeagnus","Elaeagnaceae","Rosales",0,0,"1","1",0,".","1","0.5","0.666666667","2",".","0.58","."
"596","Elaeocarpus","Elaeocarpus","Elaeocarpaceae","Oxalidales",0,0,"1","1",0,".",".",".","1","1.985294118",".",".","."
"597","Elaeoselinum","Thapsia","Apiaceae","Apiales",0,0,"1","0",0.003968254,".",".",".",".",".",".",".","."
"598","Elaphoglossum","Elaphoglossum","Dryopteridaceae","Monilophyta",5.555555556,0.222222222,"1","0",0,".",".",".",".","3.128571429",".",".","."
"599","Elatine","Elatine","Elatinaceae","Malpighiales",0,0,"0.204545455","0",0,".","1","0.5","1",".",".",".","."
"600","Eleocharis","Eleocharis","Cyperaceae","Poales",0.057110223,0.029126214,"0.798701299","0",0.00045977,".","1","0.5625","0",".",".","3.01","75.71628739"
"601","Elephantopus","Elephantopus","Asteraceae","Asterales",0,0,"1","0",0.00210989,"0",".",".","1",".",".",".","."
"602","Eleusine","Eleusine","Poaceae","Poales",0,0,"0.444444444","0",0.074314214,".","1","1","0",".",".","1.974615385","31.06946573"
"603","Elodea","Elodea","Hydrocharitaceae","Alismatales",0,0,"1","0",0,".","1","0","0",".",".","4.59","0"
"604","Elymus","Elymus","Poaceae","Poales",1.797814208,0.539344262,"1","0",0.074314214,".","1","0.571428571","0",".","0.069","10.6325","32.0751238"
"605","Elytrigia","Elymus","Poaceae","Poales",3.846153846,0.25,"1","0",0.074314214,".","1","0.5","0",".",".",".","."
"606","Emex","Emex","Polygonaceae","Caryophyllales",16.66666667,0.25,"0","0",0.002727273,".",".",".",".",".",".",".","."
"607","Emilia","Emilia","Asteraceae","Asterales",33.33333333,0.333333333,".","0",0.00210989,"0",".",".","1",".",".","3.58","."
"608","Empetrum","Empetrum","Ericaceae","Ericales",0,0,"1","1",0,".","1","0.5","0.5",".",".","0.965","0"
"609","Enarthrocarpus","Enarthrocarpus","Brassicaceae","Brassicales",0,0,"0","0",0.00485306,".",".",".",".",".",".",".","."
"610","Encelia","Encelia","Asteraceae","Asterales",26.19047619,0.785714286,"1","1",0.00210989,".",".",".",".",".",".","1.57","."
"611","Enceliopsis","Enceliopsis","Asteraceae","Asterales",0,0,"1","0",0.00210989,".",".",".",".",".",".",".","."
"612","Endressia","Endressia","Apiaceae","Apiales",0,0,"1","0",0.003968254,".",".",".",".",".",".",".","."
"613","Enneapogon","Enneapogon","Poaceae","Poales",0,0,"0.833333333","0",0.074314214,".",".",".","0",".",".",".","."
"614","Entolasia","Entolasia","Poaceae","Poales",0,0,"1","0",0.074314214,".",".",".",".",".",".",".","."
"615","Epacris","Epacris","Ericaceae","Ericales",0,0,"1","1",0,".",".",".",".",".",".",".","."
"616","Ephedra","Ephedra","Ephedraceae","Gnetophyta",0.735294118,0.058823529,"1","1",0,".",".",".","0",".",".","16.137","17.10015267"
"617","Epilobium","Epilobium","Onagraceae","Myrtales",0.834575261,0.504918033,"0.87295082","0.020491803",0.001538462,"0","1","0.575","0.95",".","0.395","0.403333333","35.75753331"
"618","Epimedium","Epimedium","Berberidaceae","Ranunculales",0,0,".","0",0,".","1",".","1","2",".","4.1","."
"619","Epipactis","Epipactis","Orchidaceae","Asparagales",1.307189542,0.111111111,"1","0",0,".","1","0.5","1",".",".",".","."
"620","Equisetum","Equisetum","Equisetaceae","Monilophyta",2.70531401,0.608695652,"1","0",0,".","1","0.5","0.5",".",".","20.9847619","31.2741865"
"621","Eragrostis","Eragrostis","Poaceae","Poales",0,0,"0.454545455","0",0.074314214,"1","0.416666667","1","0","0",".","0.715","0"
"622","Erechtites","Erechtites","Asteraceae","Asterales",0,0,"0","0",0.00210989,".","1","1","1",".",".","5.376666667","14.06687265"
"623","Eremalche","Eremalche","Malvaceae","Malvales",0,0,"0","0",0.006153846,".",".",".",".",".",".",".","."
"624","Eremochloa","Eremochloa","Poaceae","Poales",0,0,"1","0",0.074314214,".",".",".",".",".",".","0.83","."
"625","Eremogone","Eremogone","Caryophyllaceae","Caryophyllales",0,0,"1","0",0.001818182,".",".",".",".",".",".",".","."
"626","Eremophila","Eremophila","Scrophulariaceae","Lamiales",0,0,"1","1",0.001764706,".",".",".","1",".",".",".","."
"627","Eremopyrum","Eremopyrum","Poaceae","Poales",0,0,"0","0",0.074314214,".",".",".",".",".",".","5.5","."
"628","Eremurus","Eremurus","Xanthorrhoeaceae","Asparagales",0,0,"1","0",0,".",".",".",".",".",".",".","."
"629","Erianthus","Erianthus","Poaceae","Poales",0,0,"1","0",0.074314214,".",".",".",".",".",".",".","."
"630","Eriastrum","Eriastrum","Polemoniaceae","Ericales",0,0,"0.0625","0",0,".",".",".",".",".",".",".","."
"631","Erica","Erica","Ericaceae","Ericales",1.411290323,0.21875,"1","1",0,"0","1","0.333333333","0.972222222",".",".","0.67","."
"632","Ericameria","Ericameria","Asteraceae","Asterales",1.307189542,0.111111111,"1","1",0.00210989,".",".",".",".",".",".",".","."
"633","Erigeron","Erigeron","Asteraceae","Asterales",0.073664825,0.066298343,"0.860424028","0",0.00210989,"0","0.909090909","0.727272727","1","3",".","1.39","62.66843666"
"634","Eriocaulon","Eriocaulon","Eriocaulaceae","Poales",0,0,"0.666666667","0",0,"0.5",".",".","0","2",".","4.19","."
"635","Eriochlamys","Eriochlamys","Asteraceae","Asterales",0,0,"0","0",0.00210989,".",".",".",".",".",".",".","."
"636","Eriochloa","Eriochloa","Poaceae","Poales",0,0,"0","0",0.074314214,".",".",".","0",".",".",".","."
"637","Eriodictyon","Eriodictyon","Boraginaceae","Boraginales",0,0,"1","1",0.001824818,".",".",".",".",".",".",".","."
"638","Eriogonum","Eriogonum","Polygonaceae","Caryophyllales",0.016457654,0.020242915,"0.613360324","0.089068826",0.002727273,".",".",".",".",".","0.8",".","."
"639","Erioneuron","Erioneuron","Poaceae","Poales",0,0,"1","0",0.074314214,".",".",".",".",".",".",".","."
"640","Eriophorum","Eriophorum","Cyperaceae","Poales",0.307692308,0.038461538,"1","0",0.00045977,".","1","0.4","0",".",".","0.52","21.65063509"
"641","Eriophyllum","Eriophyllum","Asteraceae","Asterales",0.833333333,0.0625,"0.388888889","0.333333333",0.00210989,".","1","1","1",".",".",".","."
"642","Eriostemon","Eriostemon","Rutaceae","Sapindales",0,0,"1","1",0.001652893,".",".",".",".",".",".",".","."
"643","Eritrichium","Eritrichium","Boraginaceae","Boraginales",0,0,"1","0",0.001824818,".",".",".",".",".",".",".","."
"644","Erodium","Erodium","Geraniaceae","Geraniales",0.039123631,0.013888889,"0.47133758","0",0,".","1","1","1",".",".",".","."
"645","Erophila","Draba","Brassicaceae","Brassicales",0,0,"0","0",0.00485306,".","1","1","1",".",".","0.4","."
"646","Erucastrum","Erucastrum","Brassicaceae","Brassicales",0,0,"0.7","0",0.00485306,".","1","1","1","0",".","1.04","."
"647","Eryngium","Eryngium","Apiaceae","Apiales",0.235294118,0.058823529,"0.704819277","0.058823529",0.003968254,".","1","1","0.984848485",".","0.887","1.65","64.4963535"
"648","Erysimum","Erysimum","Brassicaceae","Brassicales",0.054644809,0.016393443,"0.427419355","0.024590164",0.00485306,".","1","1","1","4",".","0.524285714","40.95057527"
"649","Erythronium","Erythronium","Liliaceae","Liliales",0,0,"1","0",0,".",".",".",".",".","0.82","31.31285714","13.47495133"
"650","Escallonia","Escallonia","Escalloniaceae","Escalloniales",0,0,"1","1",0,".",".","1","1",".",".","2.38","137.2175248"
"651","Eschscholzia","Eschscholzia","Papaveraceae","Ranunculales",0,0,"0.107142857","0",0,".","1","1","1",".",".","1.13","."
"652","Eucalyptus","Eucalyptus","Myrtaceae","Myrtales",0.037789325,0.02739726,"1","1",0.003243243,"0",".",".","1","3.5","0.75925","0.6325","7.410057024"
"653","Euchiton","Euchiton","Asteraceae","Asterales",0,0,"0.777777778","0",0.00210989,".",".",".",".",".",".",".","."
"654","Eucnide","Eucnide","Loasaceae","Cornales",0,0,"0.5","0.5",0,".",".",".",".",".",".","0.6","."
"655","Eucrypta","Eucrypta","Boraginaceae","Boraginales",0,0,"0","0",0.001824818,".",".",".",".",".",".",".","."
"656","Eugenia","Eugenia","Myrtaceae","Myrtales",33.33333333,0.333333333,"1","1",0.003243243,".",".",".","1","1.993288591","0.835","0.267142857","13.61975151"
"657","Eulalia","Eulalia","Poaceae","Poales",0,0,"0","0",0.074314214,".",".",".","0",".",".",".","."
"658","Euonymus","Euonymus","Celastraceae","Celastrales",0,0,"1","1",0,".","1","1","1","1.59375",".","0.64","66.29126074"
"659","Eupatorium","Eupatorium","Asteraceae","Asterales",0,0,"1","0",0.00210989,".","1","0.5","1",".",".","2.52","0"
"660","Euphorbia","Euphorbia","Euphorbiaceae","Malpighiales",0.023912004,0.024390244,"0.599489796","0.043902439",0.01239531,"0","0.961538462","0.821428571","1","2.062111801",".","5.867","94.27994642"
"661","Euphrasia","Euphrasia","Orobanchaceae","Lamiales",3.178400547,1.207792208,"0.075","0",0,".","1","1","1",".",".","2.73","."
"662","Eutaxia","Eutaxia","Fabaceae","Fabales",100,0.5,"1","1",0.096494845,".",".",".",".",".",".","1.62","."
"663","Euthamia","Euthamia","Asteraceae","Asterales",0,0,"1","0",0.00210989,".","1","0.5","1",".",".",".","."
"664","Evax","Filago","Asteraceae","Asterales",0,0,"0","0",0.00210989,".",".",".",".",".",".",".","."
"665","Evonymus","Euonymus","Celastraceae","Celastrales",0,0,"1","1",0,".",".",".",".",".",".",".","."
"666","Exocarpos","Exocarpos","Santalaceae","Santalales",0,0,"1","0.888888889",0.002139037,".",".",".","0","3",".",".","."
"667","Fagopyrum","Fagopyrum","Polygonaceae","Caryophyllales",0,0,"0.166666667","0",0.002727273,".","1","1","1",".",".","1.44","."
"668","Fagus","Fagus","Fagaceae","Fagales",0,0,"1","1",0.001492537,".","1","1","0","2","1.015","0.595714286","4.124072787"
"669","Fallopia","Fallopia","Polygonaceae","Caryophyllales",9.523809524,0.285714286,"0.571428571","0.142857143",0.002727273,".","1","0.833333333","0.833333333",".",".","1.7875","60.87903891"
"670","Ferocactus","Ferocactus","Cactaceae","Caryophyllales",0,0,"1","1",0,".",".",".",".",".",".","1.4","."
"671","Ferula","Ferula","Apiaceae","Apiales",0,0,"1","0",0.003968254,".",".",".",".",".",".","1.896666667","25.7220199"
"672","Ferulago","Ferulago","Apiaceae","Apiales",0,0,"1","0",0.003968254,".",".",".",".",".",".",".","."
"673","Festuca","Festuca","Poaceae","Poales",0.051848673,0.061181435,"0.995780591","0",0.074314214,".","1","0.838709677","0","1","0.001","5.66075","42.20050435"
"674","Festucopsis","Festucopsis","Poaceae","Poales",0,0,"1","0",0.074314214,".",".",".",".",".",".",".","."
"675","Fibigia","Fibigia","Brassicaceae","Brassicales",0,0,"1","0",0.00485306,".",".",".",".",".",".","1.28","2.066993212"
"676","Filago","Filago","Asteraceae","Asterales",0.529100529,0.071428571,"0","0",0.00210989,".","1","1","1",".",".",".","."
"677","Filipendula","Filipendula","Rosaceae","Rosales",0,0,"1","0",0.001060071,".","1","0.5","1",".","0.96",".","."
"678","Fimbristylis","Fimbristylis","Cyperaceae","Poales",0,0,"0.454545455","0",0.00045977,"0.5",".",".","0",".",".",".","."
"679","Foeniculum","Foeniculum","Apiaceae","Apiales",0,0,"0.5","0",0.003968254,".","1",".","1",".",".","4.64","0"
"680","Forestiera","Forestiera","Oleaceae","Lamiales",0,0,"1","1",0.003252033,".",".",".",".","4",".",".","."
"681","Forsythia","Forsythia","Oleaceae","Lamiales",0,0,"1","1",0.003252033,".","1","0.5","1",".",".",".","."
"682","Fragaria","Fragaria","Rosaceae","Rosales",0,0,"1","0",0.001060071,".","1","0.25","1",".",".","0.311666667","58.43331927"
