State,Raw.Scientific.Name,Clean.Scientific.Name,Reg.Level,Accepted.Symbol,Native.Status
IN,Dipsacus laciniatus,Dipsacus laciniatus,Prohibited Invasive Terrestrial Plants,DILA4,L48(I)CAN(I)
IN,Elaeagnus umbellata,Elaeagnus umbellata,Prohibited Invasive Terrestrial Plants,ELUM,L48(I)HI(I)CAN(I)
IN,Euonymus fortunei,Euonymus fortunei,Prohibited Invasive Terrestrial Plants,EUFO5,L48(I)CAN(I)
IN,Euphorbia virgata,Euphorbia virgata,Prohibited Invasive Terrestrial Plants,EUESU,
IN,Frangula alnus,Frangula alnus,Prohibited Invasive Terrestrial Plants,FRAL4,L48(I)CAN(I)
IN,Hesperis matronalis,Hesperis matronalis,Prohibited Invasive Terrestrial Plants,HEMA3,L48(I)AK(I)CAN(I)
IN,Humulus japonicus,Humulus japonicus,Prohibited Invasive Terrestrial Plants,HUJA,L48(I)CAN(I)
IN,Lepidium latifolium,Lepidium latifolium,Prohibited Invasive Terrestrial Plants,LELA2,L48(I)CAN(I)
IN,Lespedeza cuneata,Lespedeza cuneata,Prohibited Invasive Terrestrial Plants,LECU,L48(I)HI(I)CAN(I)
IN,Ligustrum obtusifolium,Ligustrum obtusifolium,Prohibited Invasive Terrestrial Plants,LIOB,L48(I)
IN,Lonicera japonica,Lonicera japonica,Prohibited Invasive Terrestrial Plants,LOJA,L48(I)HI(I)PR(I)CAN(I)
IN,Lonicera maackii,Lonicera maackii,Prohibited Invasive Terrestrial Plants,LOMA6,L48(I)CAN(I)
IN,Lonicera morrowii,Lonicera morrowii,Prohibited Invasive Terrestrial Plants,LOMO2,L48(I)CAN(I)
IN,Lonicera tatarica,Lonicera tatarica,Prohibited Invasive Terrestrial Plants,LOTA,L48(I)AK(I)CAN(I)
IN,Lonicera x bella,Lonicera x bella,Prohibited Invasive Terrestrial Plants,LOBE,L48(I)CAN(I)
IN,Microstegium vimineum,Microstegium vimineum,Prohibited Invasive Terrestrial Plants,MIVI,L48(I)PR(I)
IN,Morus alba,Morus alba,Prohibited Invasive Terrestrial Plants,MOAL,L48(I)HI(I)CAN(I)
IN,Phalaris arundinacea,Phalaris arundinacea,Prohibited Invasive Terrestrial Plants,PHAR3,L48(N)AK(I)CAN(N)SPM(I)
IN,Phellodendron amurense,Phellodendron amurense,Prohibited Invasive Terrestrial Plants,PHAM2,L48(I)CAN(I)
IN,Phragmites australis ssp. australis,Phragmites australis,Prohibited Invasive Terrestrial Plants,PHAU7,"L48(I,N)HI(I)CAN(N)"
IN,Polygonum perfoliatum,Polygonum perfoliatum,Prohibited Invasive Terrestrial Plants,POPE10,L48(I)
IN,Reynoutria japonica,Reynoutria japonica,Prohibited Invasive Terrestrial Plants,POCU6,
IN,Reynoutria sachalinensis,Reynoutria sachalinensis,Prohibited Invasive Terrestrial Plants,POSA4,
IN,Reynoutria x bohemica,Reynoutria x bohemica,Prohibited Invasive Terrestrial Plants,POBO10,
IN,Rhamnus cathartica,Rhamnus cathartica,Prohibited Invasive Terrestrial Plants,RHCA3,L48(I)CAN(I)
IN,Vincetoxicum nigrum,Vincetoxicum nigrum,Prohibited Invasive Terrestrial Plants,CYLO11,
KS,Ambrosia grayii,Ambrosia grayi,Category C noxious weed,AMGR5,L48(N)
KS,Carduus nutans,Carduus nutans,Category C noxious weed,CANU4,L48(I)CAN(I)
KS,Cirsium arvense,Cirsium arvense,Category B noxious weed,CIAR4,L48(I)AK(I)CAN(I)GL(I)SPM(I)
KS,Convolvulus arvensis,Convolvulus arvensis,Category C noxious weed,COAR4,L48(I)HI(I)CAN(I)
KS,Elymus repens,Elymus repens,Category A noxious weed,ELRE4,L48(I)AK(I)CAN(I)GL(I)SPM(I)
KS,Euphorbia virgata,Euphorbia virgata,Category A noxious weed,EUESU,
KS,Hoffmannseggia glauca,Hoffmannseggia glauca,Category A noxious weed,HOGL2,L48(N)
KS,Lepidium draba,Lepidium draba,Category A noxious weed,CADR,
KS,Lespedeza cuneata,Lespedeza cuneata,Category C noxious weed,LECU,L48(I)HI(I)CAN(I)
KS,Pueraria montana variety lobata,Pueraria montana var. lobata,Category A noxious weed,PUMOL,L48(I)HI(I)
KS,Rhaponticum repens,Panicum repens,Category A noxious weed,PARE3,L48(I)HI(I)
KS,Sorghum halepense,Sorghum halepense,Category C noxious weed,SOHA,L48(I)HI(I)PR(I)CAN(I)
LA,Cocos nucifera,Cocos nucifera,Regulated,CONU,L48(I)HI(I)PR(I)VI(I)
LA,Veitchia spp.,Veitchia spp.,Regulated,NA,
LA,Pritchardia spp.,Pritchardia spp.,Regulated,NA,
LA,Arikuryroba schizophylla,Arikuryroba schizophylla,Regulated,,
LA,Corypha elata,Cryptantha elata,Regulated,CREL4,L48(N)
LA,Phoenix reclinata,Phoenix reclinata,Regulated,PHRE,L48(I)
LA,Phoenix canariensis,Phoenix canariensis,Regulated,PHCA13,L48(I)
LA,Phoenix dactylifera,Phoenix dactylifera,Regulated,PHDA4,L48(I)HI(I)
LA,Phoenix sylvestris,Phoenix sylvestris,Regulated,PHSY3,
LA,Chrysalidocarpus cabadae,Chrysalidocarpus cabadae,Regulated,,
LA,Dictyosperma album,Dictyosperma album,Regulated,,
LA,Aiphanes lindeniana,Aiphanes lindeniana,Regulated,,
LA,Allagoptera arenaria,Allagoptera arenaria,Regulated,,
LA,Arenga engleri,Arenga engleri,Regulated,,
LA,Ravenea hildebrandti,Ravenea hildebrandti,Regulated,,
LA,Gaussia attenuata,Gaussia attenuata,Regulated,GAAT,PR(N)
LA,Howeia belmoreana,Howeia belmoreana,Regulated,HOBE2,
LA,Latania spp.,Latania spp.,Regulated,NA,
LA,Livistonia chinensis,Livistona chinensis,Regulated,LICH3,L48(I)HI(I)
LA,Trachycarpus fortune,Trachycarpus fortunei,Regulated,TRFO3,
LA,Hyophorbe verschaffeltii,Hyophorbe verschaffeltii,Regulated,,
LA,Caryota mitis,Caryota mitis,Regulated,CAMI36,L48(I)
LA,Borassus flabellifer,Borassus flabellifer,Regulated,BOFL2,
LA,Nannorrhops ritchiana,Nannorrhops ritchiana,Regulated,,
LA,Neodypsis decaryi,Neodypsis decaryi,Regulated,,
MA,Acer platanoides,Acer platanoides,Noxious weed,ACPL,L48(I)CAN(I)
MA,Acer pseudoplatanus,Acer pseudoplatanus,Noxious weed,ACPS,L48(I)CAN(I)
MA,Aeginetia spp.,Aeginetia spp.,Noxious weed,NA,
MA,Aegopodium podagraria,Aegopodium podagraria,Noxious weed,AEPO,L48(I)CAN(I)SPM(I)
MA,Ageratina adenophora,Ageratina adenophora,Noxious weed,AGAD2,L48(I)HI(I)
MA,Ailanthus altissima,Ailanthus altissima,Noxious weed,AIAL,L48(I)HI(I)CAN(I)
MA,Alectra spp.,Alectra aspera,Noxious weed,ALFL2,
MA,Alliaria petiolata,Alliaria petiolata,Noxious weed,ALPE4,L48(I)AK(I)CAN(I)
MA,Alternanthera sessilis,Alternanthera sessilis,Noxious weed,ALSE4,L48(I)HI(I)PR(N)VI(N)
MA,Ampelopsis brevipedunculata,Ampelopsis brevipedunculata,Noxious weed,AMBR7,L48(I)
MA,Anthriscus sylvestris,Anthriscus sylvestris,Noxious weed,ANSY,L48(I)CAN(I)GL(I)
MA,Arthraxon hispidus,Arthraxon hispidus,Noxious weed,ARHI3,L48(I)HI(I)
MA,Asphodelus fistulosus,Asphodelus fistulosus,Noxious weed,ASFI2,L48(I)
MA,Avena sterilis,Avena sterilis,Noxious weed,AVST,L48(I)CAN(W)
MA,Azolla pinnata,Azolla pinnata,Noxious weed,AZPI,L48(I)
MA,Berberis thunbergii,Berberis thunbergii,Noxious weed,BETH,L48(I)CAN(I)
MA,Berberis vulgaris,Berberis vulgaris,Noxious weed,BEVU,L48(I)CAN(I)
MA,Butomus umbellatus,Butomus umbellatus,Noxious weed,BUUM,L48(I)CAN(I)
MA,Cabomba caroliniana,Cabomba caroliniana,Noxious weed,CACA,L48(N)CAN(N)
MA,Cardamine impatiens,Cardamine impatiens,Noxious weed,CAIM,L48(I)CAN(I)
MA,Carex kobomugi,Carex kobomugi,Noxious weed,CAKO2,L48(I)
MA,Carthamus oxyacanthus,Carthamus oxyacanthus,Noxious weed,CAOX6,L48(I)
MA,C. oxycantha,Carthamus oxyacantha,Noxious weed,CAOX6,
MA,Caulerpa taxifolia,Caulerpa taxifolia,Noxious weed,CATA5,L48(I)
MA,Celastrus orbiculatus,Celastrus orbiculatus,Noxious weed,CEOR7,L48(I)CAN(I)
MA,Centaurea biebersteinii,Centaurea biebersteinii,Noxious weed,CESTM,
MA,C. stoebe ssp. micranthos,Centaurea stoebe,Noxious weed,CEST8,L48(I)HI(I)CAN(I)
MA,Chrysopogon aciculatus,Chrysopogon aciculatus,Noxious weed,CHAC,L48(I)HI(I)
MA,Commelina benghalensis,Commelina benghalensis,Noxious weed,COBE2,L48(I)HI(I)PR(I)
MA,Crupina vulgaris,Crupina vulgaris,Noxious weed,CRVU2,L48(I)
MA,Cuscuta spp. (Non-native),Cuscuta spp.,Noxious weed,NA,
MA,Cynanchum louiseae,Cynanchum louiseae,Noxious weed,CYLO11,L48(I)CAN(I)
MA,Cynanchum rossicum,Cynanchum rossicum,Noxious weed,CYRO8,L48(I)CAN(I)
MA,Cytisus scoparius,Cytisus scoparius,Noxious weed,CYSC4,L48(I)AK(I)HI(I)CAN(I)
MA,Digitaria abyssinica,Digitaria abyssinica,Noxious weed,DIAB,HI(I)
MA,D. scalarum,Digitaria scalarum,Noxious weed,DIAB,
MA,Digitaria velutina,Digitaria velutina,Noxious weed,DIVE2,L48(I)
MA,Drymaria arenarioides,Drymaria arenarioides,Noxious weed,DRAR7,
MA,Egeria densa,Egeria densa,Noxious weed,EGDE,L48(I)HI(I)PR(I)CAN(W)
MA,Elodea densa,Elodea densa,Noxious weed,EGDE,
MA,Anacharis densa,Anacharis densa,Noxious weed,EGDE,
MA,Eichhornia azurea,Eichhornia azurea,Noxious weed,EIAZ2,L48(I)PR(I)
MA,Elaeagnus umbellata,Elaeagnus umbellata,Noxious weed,ELUM,L48(I)HI(I)CAN(I)
MA,Emex australis,Emex australis,Noxious weed,EMAU,L48(I)
MA,Emex spinosa,Emex spinosa,Noxious weed,EMSP,L48(I)HI(I)
MA,Epilobium hirsutum,Epilobium hirsutum,Noxious weed,EPHI,L48(I)CAN(I)
MA,Eragrostis curvula,Eragrostis curvula,Noxious weed,ERCU2,L48(I)HI(I)PR(I)
MA,Euonymus alatus,Euonymus alatus,Noxious weed,EUAL13,L48(I)CAN(I)
MA,Euphorbia cyparissias,Euphorbia cyparissias,Noxious weed,EUCY2,L48(I)CAN(I)
MA,Euphorbia esula,Euphorbia esula,Noxious weed,EUES,L48(I)CAN(I)
MA,Fallopia japonica,Fallopia japonica,Noxious weed,POCU6,
MA,Polygonum cuspidatum,Polygonum cuspidatum,Noxious weed,POCU6,L48(I)AK(I)CAN(I)SPM(I)
MA,Reynoutria japonica,Reynoutria japonica,Noxious weed,POCU6,
MA,Festuca filiformis,Festuca filiformis,Noxious weed,FEFI,L48(I)CAN(I)SPM(I)
MA,Festuca filiformis,Festuca filiformis,Noxious weed,LEPAB,
MA,Festuca filiformis,Festuca filiformis,Noxious weed,FEFI,L48(I)CAN(I)SPM(I)
MA,Festuca filiformis,Festuca filiformis,Noxious weed,LEPAB,
MA,Ficaria verna,Ficaria verna,Noxious weed,RAFI,
MA,Ranunculus ficaria,Ranunculus ficaria,Noxious weed,RAFI,L48(I)CAN(I)
MA,Frangula alnus,Frangula alnus,Noxious weed,FRAL4,L48(I)CAN(I)
MA,Rhamnus frangula,Rhamnus frangula,Noxious weed,FRAL4,
MA,Galega officinalis,Galega officinalis,Noxious weed,GAOF,L48(I)CAN(I)
MA,Glaucium flavum,Glaucium flavum,Noxious weed,GLFL,L48(I)CAN(W)
MA,Glyceria maxima,Glyceria maxima,Noxious weed,GLMA3,L48(I)CAN(I)
MA,Heracleum mantegazzianum,Heracleum mantegazzianum,Noxious weed,HEMA17,L48(I)CAN(I)
MA,Hesperis matronalis,Hesperis matronalis,Noxious weed,HEMA3,L48(I)AK(I)CAN(I)
MA,Homeria spp.,Homeria spp.,Noxious weed,NA,
MA,Moraea spp.,Moraea spp.,Noxious weed,NA,
MA,Humulus japonicus,Humulus japonicus,Noxious weed,HUJA,L48(I)CAN(I)
MA,Hydrilla verticillata,Hydrilla verticillata,Noxious weed,HYVE3,L48(I)
MA,Hygrophila polysperma,Hygrophila polysperma,Noxious weed,HYPO3,L48(I)
MA,Imperata brasiliensis,Imperata brasiliensis,Noxious weed,IMBR,L48(I)PR(I)
MA,Ipomoea aquatica,Ipomoea aquatica,PERMIT REQUIRED,IPAQ,L48(I)HI(I)PR(I)
MA,Iris pseudacorus,Iris pseudacorus,Noxious weed,IRPS,L48(I)CAN(I)
MA,Ischaemum rugosum,Ischaemum rugosum,Noxious weed,ISRU,L48(I)
MA,Lagarosiphon major,Lagarosiphon major,Noxious Weed,LAMA15,
MA,Lepidium latifolium,Lepidium latifolium,Noxious Weed,LELA2,L48(I)CAN(I)
MA,Leptochloa chinensis,Leptochloa chinensis,Noxious Weed,LECH2,
MA,Ligustrum obtusifolium,Ligustrum obtusifolium,Noxious Weed,LIOB,L48(I)
MA,Limnophila sessiliflora,Limnophila sessiliflora,Noxious Weed,LISE3,L48(I)
MA,Lonicera japonica,Lonicera japonica,Noxious Weed,LOJA,L48(I)HI(I)PR(I)CAN(I)
MA,Lonicera maackii,Lonicera maackii,Noxious Weed,LOMA6,L48(I)CAN(I)
MA,Lonicera morrowii,Lonicera morrowii,Noxious Weed,LOMO2,L48(I)CAN(I)
MA,Lonicera tatarica,Lonicera tatarica,Noxious Weed,LOTA,L48(I)AK(I)CAN(I)
MA,Lonicera x bella,Lonicera x bella,Noxious Weed,LOBE,L48(I)CAN(I)
MA,Lycium ferrocissimum,Lycium ferrocissimum,Noxious Weed,LYFE4,
MA,Lysimachia nummularia,Lysimachia nummularia,Noxious Weed,LYNU,L48(I)CAN(I)
MA,Lythrum salicaria,Lythrum salicaria,Noxious Weed,LYSA2,L48(I)CAN(I)SPM(I)
MA,Melaleuca quinquenervia,Melaleuca quinquenervia,Noxious Weed,MEQU,L48(I)HI(I)PR(I)
MA,Melastoma malabathricum,Melastoma malabathricum,Noxious Weed,MEMA,L48(N)HI(I)
MA,Microstegium vimineum,Microstegium vimineum,Noxious Weed,MIVI,L48(I)PR(I)
MA,Mikania cordata,Mikania cordata,Noxious Weed,MICO16,
MA,Mikania micrantha,Mikania micrantha,Noxious Weed,MIMI5,L48(I)PR(N)
MA,Mimosa diplotricha,Mimosa diplotricha,Noxious Weed,MIDI8,L48(I)HI(I)PR(I)
MA,M. invisa,Mimosa invisa,Noxious Weed,MIDI8,
MA,Mimosa pigra,Mimosa pigra,Noxious Weed,MIPE2,
MA,Miscanthus sacchariflorus,Miscanthus sacchariflorus,Noxious Weed,MISA,L48(I)CAN(I)
MA,Monochoria hastata,Monochoria hastata,Noxious Weed,MOHA2,
MA,Monochoria vaginalis,Monochoria vaginalis,Noxious Weed,MOVA,L48(I)HI(I)
MA,Pontederia vaginalis,Pontederia vaginalis,Noxious Weed,MOVA,
MA,Myosotis scorpioides,Myosotis scorpioides,Noxious Weed,MYSC,L48(I)AK(I)CAN(I)SPM(I)
MA,Myriophyllum aquaticum,Myriophyllum aquaticum,Noxious Weed,MYAQ2,L48(I)HI(I)CAN(I)
MA,Myriophyllum heterophyllum,Myriophyllum heterophyllum,Noxious Weed,MYHE2,L48(N)CAN(N)
MA,Myriophyllum spicatum,Myriophyllum spicatum,Noxious Weed,MYSP2,L48(I)AK(I)CAN(I)
MA,Najas minor,Najas minor,Noxious Weed,NAMI,L48(I)CAN(I)
MA,Nassella trichotoma,Nassella trichotoma,Noxious Weed,NATR3,L48(I)
MA,Nymphoides peltata,Nymphoides peltata,Noxious Weed,NYPE,L48(I)CAN(I)
MA,Opuntia aurantiaca,Opuntia aurantiaca,Noxious Weed,OPAU10,
MA,Orobanche spp. (Non-native),Orobanche spp.,Noxious Weed,NA,
MA,Oryza longistaminata,Oryza longistaminata,Noxious Weed,ORLO3,
MA,Oryza punctata,Oryza punctata,Noxious Weed,ORPU13,
MA,Oryza rufipogon,Oryza rufipogon,Noxious Weed,ORRU,L48(I)
MA,Ottelia alismoides,Ottelia alismoides,Noxious Weed,OTAL,L48(I)
MA,Paspalum scrobiculatum,Paspalum scrobiculatum,Noxious Weed,PASC6,L48(I)HI(I)
MA,Pennisetum clandestinum,Pennisetum clandestinum,Noxious Weed,PECL2,L48(I)HI(I)PR(I)VI(I)
MA,Pennisetum macrourum,Pennisetum macrourum,Noxious Weed,PEMA80,L48(I)HI(I)
MA,Pennisetum pedicellatum,Pennisetum pedicellatum,Noxious Weed,PEPE24,L48(I)
MA,Pennisetum polystachyon,Pennisetum polystachyon,Noxious Weed,PEPO14,
MA,Phalaris arundinacea,Phalaris arundinacea,Noxious Weed,PHAR3,L48(N)AK(I)CAN(N)SPM(I)
MA,Phellodendron amurense,Phellodendron amurense,Noxious Weed,PHAM2,L48(I)CAN(I)
MA,Phragmites australis,Phragmites australis,Noxious Weed,PHAU7,"L48(I,N)HI(I)CAN(N)"
MA,Pinus thunbergii,Pinus thunbergii,Noxious Weed,PITH2,L48(I)
MA,Polygonum perfoliatum,Polygonum perfoliatum,Noxious Weed,POPE10,L48(I)
MA,Potamogeton crispus,Potamogeton crispus,Noxious Weed,POCR3,L48(I)CAN(I)
MA,Prosopis pallida,Prosopis pallida,Noxious Weed,PRPA4,L48(I)HI(I)PR(I)VI(I)
MA,Prosopis reptans,Prosopis reptans,Noxious Weed,PRRE2,L48(N)
MA,Prosopis strombulifera,Prosopis strombulifera,Noxious Weed,PRST3,L48(I)
MA,Prosopis velutina,Prosopis velutina,Noxious Weed,PRVE,L48(N)HI(I)
MA,Pueraria montana,Pueraria montana,Noxious Weed,PUMO,L48(I)HI(I)
MA,Ranunculus repens,Ranunculus repens,Noxious Weed,RARE3,L48(I)AK(I)HI(I)CAN(I)GL(I)SPM(I)
MA,Rhamnus cathartica,Rhamnus cathartica,Noxious Weed,RHCA3,L48(I)CAN(I)
MA,Robinia pseudoacacia,Robinia pseudoacacia,Noxious Weed,ROPS,L48(N)CAN(I)
MA,Rorippa amphibia,Rorippa amphibia,Noxious Weed,ROAM,L48(I)CAN(I)
MA,Rosa multiflora,Rosa multiflora,Noxious Weed,ROMU,L48(I)CAN(I)
MA,Rottboellia cochinchinensis,Rottboellia cochinchinensis,Noxious Weed,ROCO6,L48(I)PR(I)
MA,Rubus fruticosus,Rubus fruticosus,Noxious Weed,RUFR80,
MA,Rubus moluccanus,Rubus moluccanus,Noxious Weed,RUMO4,
MA,Rubus phoenicolasius,Rubus phoenicolasius,Noxious Weed,RUPH,L48(I)
MA,Saccharum spontaneum,Saccharum spontaneum,Noxious Weed,SASP,L48(N)HI(I)PR(I)
MA,Sagittaria sagittifolia,Sagittaria sagittifolia,Noxious Weed,SASA7,
MA,Salix atrocinerea,Salix atrocinerea,Noxious Weed,SAAT2,L48(I)CAN(I)
MA,Salix cinerea ssp. oleifolia,Salix cinerea,Noxious Weed,SACI,L48(I)CAN(I)
MA,Salix cinerea,Salix cinerea,Noxious Weed,SACI,L48(I)CAN(I)
MA,Salsola vermiculata,Salsola vermiculata,Noxious Weed,SAVE6,L48(I)
MA,Salvinia auriculata,Salvinia auriculata,Noxious Weed,SAAU,PR(I)
MA,Salvinia auriculata,Salvinia auriculata,Noxious Weed,SAMI7,
MA,Salvinia auriculata,Salvinia auriculata,Noxious Weed,SAAU,PR(I)
MA,Salvinia auriculata,Salvinia auriculata,Noxious Weed,SAMI7,
MA,Salvinia biloba,Salvinia biloba,Noxious Weed,SABI9,
MA,Salvinia herzogii,Salvinia herzogii,Noxious Weed,SAHE7,
MA,Salvinia molesta,Salvinia molesta,Noxious Weed,SAMO5,L48(I)HI(I)
MA,Senecio jacobaea,Senecio jacobaea,Noxious Weed,SEJA,L48(I)CAN(I)SPM(I)
MA,Setaria pallidifusca,Setaria pallidifusca,Noxious Weed,SEPUP3,
MA,Solanum tampicense,Solanum tampicense,Noxious Weed,SOTA3,L48(I)
MA,Solanum torvum,Solanum torvum,Noxious Weed,SOTO4,L48(I)HI(I)PR(I)VI(I)
MA,Solanum viarum,Solanum viarum,Noxious Weed,SOVI2,L48(I)
MA,Sparganium erectum,Sparganium erectum,Noxious Weed,SPER,L48(I)
MA,Spermacoce alata,Spermacoce alata,Noxious Weed,SPAL3,
MA,Striga spp.,Striga spp.,Noxious Weed,NA,
MA,Trapa natans,Trapa natans,Noxious Weed,TRNA,L48(I)CAN(I)
MA,Tridax procumbens,Tridax procumbens,Noxious Weed,TRPR5,L48(I)HI(I)PR(I)VI(I)
MA,Tussilago farfara,Tussilago farfara,Noxious Weed,TUFA,L48(I)CAN(I)SPM(I)
MA,Urochloa panicoides,Urochloa panicoides,Noxious Weed,URPA,L48(I)
MD,Amaranthus palmeri,Amaranthus palmeri,Noxious weed,AMPA,L48(N)CAN(I)
MD,Amaranthus tuberculatus,Amaranthus tuberculatus,Noxious weed,AMTU,L48(N)CAN(N)
MD,A. rudis,Amaranthus rudis,Noxious weed,AMTU,
MD,Carduus spp.,Carduus spp.,Noxious weed,NA,
MD,Cirsium spp.,Cirsium spp.,Noxious weed,NA,
MD,Corydalis incisa,Corydalis incisa,Noxious weed,COIN21,L48(I)
MD,Euonymus fortunei,Euonymus fortunei,Noxious weed,EUFO5,L48(I)CAN(I)
MD,Ficaria verna,Ficaria verna,Noxious weed,RAFI,
MD,Geranium lucidum,Geranium lucidum,Noxious weed,GELU,L48(I)
MD,Iris pseudacorus,Iris pseudacorus,Noxious weed,IRPS,L48(I)CAN(I)
MD,Lonicera maackii,Lonicera maackii,Noxious weed,LOMA6,L48(I)CAN(I)
MD,Sorghum bicolor,Sorghum bicolor,Noxious weed,SOBI2,L48(I)HI(I)PR(I)VI(I)CAN(I)
MD,Sorghum halapense,Sorghum halepense,Noxious weed,SOHA,L48(I)HI(I)PR(I)CAN(I)
ME,Acer ginnala,Acer ginnala,Prohibited,ACGI,L48(I)CAN(I)
ME,Acer platanoides,Acer platanoides,Prohibited,ACPL,L48(I)CAN(I)
ME,Aegopodium podagraria,Aegopodium podagraria,Prohibited,AEPO,L48(I)CAN(I)SPM(I)
ME,Ailanthus altissima,Ailanthus altissima,Prohibited,AIAL,L48(I)HI(I)CAN(I)
ME,Alliaria petiolate,Alliaria petiolata,Prohibited,ALPE4,L48(I)AK(I)CAN(I)
ME,Alnus glutinosa,Alnus glutinosa,Prohibited,ALGL2,L48(I)CAN(I)
ME,Amorpha fruticose,Amorpha fruticosa,Prohibited,AMFR,L48(N)CAN(N)
ME,Ampelopsis glandulosa,Trapeliopsis granulosa,Prohibited,TRGR14,NA(N)
ME,Angelica sylvestris,Angelica sylvestris,Prohibited,ANSY2,CAN(I)NA(I)
ME,Anthriscus sylvestris,Anthriscus sylvestris,Prohibited,ANSY,L48(I)CAN(I)GL(I)
ME,Aralia elata,Aralia elata,Prohibited,AREL8,L48(I)CAN(I)
ME,Artemisia vulgaris,Artemisia vulgaris,Prohibited,ARVU,L48(I)AK(I)HI(I)CAN(I)GL(I)
ME,Berberis thunbergia,Berberis thunbergii,Prohibited,BETH,L48(I)CAN(I)
ME,Berberis vulgaris,Berberis vulgaris,Prohibited,BEVU,L48(I)CAN(I)
ME,Butomus umbellatus,Butomus umbellatus,Prohibited,BUUM,L48(I)CAN(I)
ME,Cabomba caroliniana,Cabomba caroliniana,Aquatic noxious weed,CACA,L48(N)CAN(N)
ME,Celastrus orbiculatus,Celastrus orbiculatus,Prohibited,CEOR7,L48(I)CAN(I)
ME,Egeria densa,Egeria densa,Aquatic noxious weed,EGDE,L48(I)HI(I)PR(I)CAN(W)
ME,Elaeagnus angustifolia,Elaeagnus angustifolia,Prohibited,ELAN,L48(I)CAN(I)
ME,Elaeagnus umbellata,Elaeagnus umbellata,Prohibited,ELUM,L48(I)HI(I)CAN(I)
ME,Euonymus alatus,Euonymus alatus,Prohibited,EUAL13,L48(I)CAN(I)
ME,Euonymus fortunei,Euonymus fortunei,Prohibited,EUFO5,L48(I)CAN(I)
ME,Euphorbia cyparissias,Euphorbia cyparissias,Prohibited,EUCY2,L48(I)CAN(I)
ME,Fallopia baldschuanica,Fallopia baldschuanica,Prohibited,POBA3,
ME,Fallopia japonica,Fallopia japonica,Prohibited,POCU6,
ME,Festuca filiformis,Festuca filiformis,Prohibited,FEFI,L48(I)CAN(I)SPM(I)
ME,Festuca filiformis,Festuca filiformis,Prohibited,LEPAB,
ME,Festuca filiformis,Festuca filiformis,Prohibited,FEFI,L48(I)CAN(I)SPM(I)
ME,Festuca filiformis,Festuca filiformis,Prohibited,LEPAB,
ME,Ficaria verna,Ficaria verna,Prohibited,RAFI,
ME,Frangula alnus,Frangula alnus,Prohibited,FRAL4,L48(I)CAN(I)
ME,Glaucium flavum,Glaucium flavum,Prohibited,GLFL,L48(I)CAN(W)
ME,Glechoma hederacea,Glechoma hederacea,Prohibited,GLHE2,L48(I)AK(I)CAN(I)
ME,Glyceria maxima,Glyceria maxima,Prohibited,GLMA3,L48(I)CAN(I)
ME,Hesperius matronalis,Hesperis matronalis,Prohibited,HEMA3,L48(I)AK(I)CAN(I)
ME,Hippophae rhamnoides,Hippophae rhamnoides,Prohibited,HIRH80,CAN(I)NA(I)
ME,Hydrilla verticillata,Hydrilla verticillata,Aquatic noxious weed,HYVE3,L48(I)
ME,Hydrocharis morsus-ranae,Hydrocharis morsus-ranae,Aquatic noxious weed,HYMO6,L48(I)CAN(I)
ME,Impatiens glandulifera,Impatiens glandulifera,Prohibited,IMGL,L48(I)CAN(I)
ME,Iris pseudacorus,Iris pseudacorus,Prohibited,IRPS,L48(I)CAN(I)
ME,Ligustrum obtusifolium,Ligustrum obtusifolium,Prohibited,LIOB,L48(I)
ME,Ligustrum vulgare,Ligustrum vulgare,Prohibited,LIVU,L48(I)CAN(I)
ME,Lonicera japonica,Lonicera japonica,Prohibited,LOJA,L48(I)HI(I)PR(I)CAN(I)
ME,Lonicera maackii,Lonicera maackii,Prohibited,LOMA6,L48(I)CAN(I)
ME,Lonicera morrowii,Lonicera morrowii,Prohibited,LOMO2,L48(I)CAN(I)
ME,Lonicera tatarica,Lonicera tatarica,Prohibited,LOTA,L48(I)AK(I)CAN(I)
ME,Lonicera xylosteum,Lonicera xylosteum,Prohibited,LOXY,L48(I)CAN(I)
ME,Lythrum salicaria,Lythrum salicaria,Prohibited,LYSA2,L48(I)CAN(I)SPM(I)
ME,Lythrum virgatum,Lythrum virgatum,Prohibited,LYVI3,L48(I)
ME,Microstegium vimineum,Microstegium vimineum,Prohibited,MIVI,L48(I)PR(I)
ME,Miscanthus sacchariflorus,Miscanthus sacchariflorus,Prohibited,MISA,L48(I)CAN(I)
ME,Myriophyllum aquaticum,Myriophyllum aquaticum,Aquatic noxious weed,MYAQ2,L48(I)HI(I)CAN(I)
ME,Myriophyllum heterophyllum,Myriophyllum heterophyllum,Aquatic noxious weed,MYHE2,L48(N)CAN(N)
ME,Myriophyllum spicatum,Myriophyllum spicatum,Aquatic noxious weed,MYSP2,L48(I)AK(I)CAN(I)
ME,Najas minor,Najas minor,Aquatic noxious weed,NAMI,L48(I)CAN(I)
ME,Nymphoides peltata,Nymphoides peltata,Aquatic noxious weed,NYPE,L48(I)CAN(I)
ME,Paulownia tomentosa,Paulownia tomentosa,Prohibited,PATO2,L48(I)
ME,Persicaria perfoliate,Persicaria perfoliata,Prohibited,POPE10,
ME,Petasites japonicus,Petasites japonicus,Prohibited,PEJA3,L48(I)HI(I)CAN(I)
